officer_id;po_assigned_unit;TotalComplaints;Civil Rights Complaint;Criminal Allegation;Departmental Violation;Disciplinary Code Violation;Domestic;Drugs;Falsification;Harassment;Investigation OnGoing;Lack of Service;No C.A.P. Investigation;Other Misconduct;Physical Abuse;Referred to Other Agency/C.A.P. Investigation;Sexual Crime/Misconduct;Unprofessional Conduct;Verbal Abuse;Gender;race;No Sustained Findings;Not Applicable;Pending;Sustained Finding
82815553;4923 RADIO ROOM; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2; 1;0;0; 0
82837526;2200 22ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5; 1;0;0; 0
82839586;4601 S.W.A.T.; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
82845594;1900 19TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 3;0;0; 0
82932969;1200 12TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2; 2;0;0; 0
82938806;1500 15TH DISTRICT; 3;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2; 2;0;1; 0
82963010;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 1;0;0; 1
82963010;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 1;0;0; 1
82966272;6200 CENTRAL DETECTIVES; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
82967645;1200 12TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 1
83003351;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
83031846;6003 HOMICIDE UNIT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2; 0;0;1; 0
83056222;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
83058282;6003 HOMICIDE UNIT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
83072358;1900 19TH DISTRICT;12;0;0; 3;0;0;0;1;0;1;1;0;0;1;0;0;1;4;1;2;10;0;1; 1
83076993;1600 16TH DISTRICT; 5;0;1; 0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;5; 3;0;0; 2
83128835;3500 35TH DISTRICT;16;0;0; 7;0;0;0;0;0;0;1;0;0;7;0;0;0;1;1;5;11;0;0; 5
83137933;2400 24TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 2
83142396;3500 35TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5; 1;1;0; 0
83155271;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4; 1;0;0; 0
83157503;0200 02ND DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 0
83246080;1500 15TH DISTRICT; 3;0;0; 0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 1
83265821;1900 19TH DISTRICT; 1;1;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
83277322;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2; 0;0;1; 0
83286592;3900 39TH DISTRICT; 1;1;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
83293458;1700 17TH DISTRICT; 3;0;0; 2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4; 1;0;0; 2
83356801;1500 15TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2; 2;0;0; 0
83369333;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
83434907;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 1;0;0; 0
83482286;0900 09TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
83482286;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
83506490;1400 14TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1; 3;0;0; 0
83616868;3500 35TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 0;0;0; 1
83619272;6702 Special Victims Unit; 2;0;0; 0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 0
83703386;1800 18TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
83749391;1900 19TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;5; 1;0;0; 2
83770162;2500 25TH DISTRICT; 7;0;1; 4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 6;0;0; 1
83861142;3500 35TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
83872644;1600 16TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
83925516;0600 06TH DISTRICT; 4;0;0; 3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2; 3;0;0; 1
83950921;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4; 1;0;0; 0
83974954;2200 22ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 0
84001047;2400 24TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
84010831;1600 16TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84019929;5400 AID; 3;0;0; 0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;5; 1;0;2; 0
84053232;1500 15TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84091340;1200 12TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 2;0;0; 0
84107477;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84112111;1500 15TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84128076;5300 HIGHWAY PATROL; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 3;0;0; 1
84128076;5602 Neighborhood Servic; 1;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 3;0;0; 1
84177514;0100 01ST DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
84211160;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84229356;0100 01ST DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 2;0;0; 0
84247896;0700 07TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 2;0;0; 0
84254934;2400 24TH DISTRICT; 3;0;1; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5; 1;0;1; 1
84269868;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 0
84300939;2400 24TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;5; 4;0;0; 1
84300939;3500 35TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;5; 4;0;0; 1
84317075;2400 24TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 4;0;0; 0
84317075;1400 14TH DISTRICT; 1;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 4;0;0; 0
84321710;9807 SUMMER INITIATIVE; 6;0;0; 4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4; 1;0;0; 5
84328576;1200 12TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4; 1;0;0; 1
84344713;3900 39TH DISTRICT; 4;0;0; 8;0;0;0;0;0;0;0;0;1;5;0;0;1;0;1;5;10;0;0; 5
84344713;2200 22ND DISTRICT;11;0;0; 8;0;0;0;0;0;0;0;0;1;5;0;0;1;0;1;5;10;0;0; 5
84349176;3500 35TH DISTRICT; 7;0;0; 2;0;0;0;0;0;0;3;0;0;1;0;0;1;0;1;5; 5;0;0; 2
84378015;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84430887;6003 HOMICIDE UNIT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5; 0;1;0; 0
84434320;5602 Neighborhood Servic; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 0
84434491;1400 14TH DISTRICT; 2;1;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 2
84434491;2200 22ND DISTRICT; 1;1;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 2
84434491;3500 35TH DISTRICT; 1;1;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 2
84470025;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 0
84504358;6003 HOMICIDE UNIT; 2;0;0; 0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 2;0;0; 0
84540407;2400 24TH DISTRICT; 2;0;0; 0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;5; 0;0;2; 0
84607011;6200 CENTRAL DETECTIVES; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84608384;1400 14TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 0
84611818;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
84714128;1200 12th District; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
84727861;9800 INTERNAL AFFAIRS; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5; 0;1;0; 0
84750863;5200 TRAFFIC DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
84755670;6500 SOUTHWEST DET; 3;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;5; 2;0;0; 1
84766141;3500 35TH DISTRICT; 4;1;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;5; 3;0;0; 1
84782106;6500 SOUTHWEST DET; 3;0;0; 0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5; 3;0;0; 0
84804765;7400 I.D.S.I.; 1;0;0; 2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 1;0;1; 1
84804765;4925 RADIO ROOM; 2;0;0; 2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 1;0;1; 1
84810945;5602 NEIGHBORHOOD SERV U; 1;0;1; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 0;0;0; 1
84824678;2400 24TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5; 3;0;0; 0
84902955;3500 35TH DISTRICT; 3;0;0; 2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2; 0;0;1; 2
84954969;4902 DETENTION ROOM; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 0
84958230;4500 CENTER CITY DISTRIC; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 1;0;0; 0
84990674;1900 19TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 1
85010244;2200 22ND DISTRICT; 4;0;0; 2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 2
85055047;1500 15TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 2;0;0; 0
85068952;1200 12TH DISTRICT; 7;0;0; 4;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;5; 4;0;0; 3
85100023;2400 24TH DISTRICT; 9;0;1; 5;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;5; 7;0;0; 2
85114786;5400 AID; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 1;0;0; 0
85132295;1800 18TH DISTRICT; 6;2;0; 1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;5; 4;1;1; 0
85142595;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4; 1;0;0; 0
85175897;6400 NORTHEAST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85193063;0300 03RD DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
85225507;1900 19TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2; 2;0;0; 0
85227739;0500 05TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85228769;9852 CITY WIDE VICE; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
85274774;1400 14TH DISTRICT; 7;0;0; 3;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;2; 6;0;1; 0
85339319;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
85356828;1400 14TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;5; 3;0;0; 0
85357858;1900 19TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 1
85363695;2200 22ND DISTRICT; 4;0;0; 1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;5; 4;0;0; 0
85393564;0900 09TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85412103;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85423604;3500 35TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 1
85552522;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
85560418;4912 COURT LIAISON UNIT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 0
85573293;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
85642129;5602 NEIGHBORHOOD SERV U; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 0
85681268;0600 06TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
85713540;2600 26TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85803491;0600 06TH DISTRICT; 3;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;4; 2;0;1; 0
85812417;9819 PERSONNEL UNIT; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
85846063;6702 SPECIAL VICTIMS UNI; 2;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2; 3;0;0; 1
85846063;1900 19TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2; 3;0;0; 1
85869066;4902 DETENTION ROOM; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2; 1;0;0; 0
85892068;1400 14TH DISTRICT; 4;0;0; 2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2; 4;0;0; 0
85896531;3500 35TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4; 3;0;0; 1
85903398;5400 AID; 6;0;2; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2; 5;0;0; 1
86142007;5300 HIGHWAY PATROL; 6;1;0; 5;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;5; 6;0;0; 3
86142007;1500 15TH DISTRICT; 3;1;0; 5;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;5; 6;0;0; 3
86147844;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 0;0;0; 1
86159345;1800 18TH DISTRICT; 4;0;1; 0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;2; 4;0;0; 0
86185609;6100 SOUTH DETECTIVES; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4; 1;0;0; 0
86228181;1800 18TH DISTRICT; 3;0;0; 1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2; 1;0;1; 1
86269895;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4; 1;0;0; 0
86284829;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4; 1;0;0; 0
86291696;0200 02ND DISTRICT;11;0;0; 2;0;0;0;0;0;0;1;0;0;6;0;0;0;2;1;5;11;0;0; 0
86318132;6702 SPECIAL VICTIMS UNI; 5;0;0; 2;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;5; 3;1;0; 1
86402246;5300 HIGHWAY PATROL; 6;0;0; 2;0;0;0;0;0;1;0;0;0;2;0;0;0;2;1;5; 5;0;1; 1
86402246;9807 SUPP POLICE SERVICE; 1;0;0; 2;0;0;0;0;0;1;0;0;0;2;0;0;0;2;1;5; 5;0;1; 1
86419412;4921 RADIO ROOM 1; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 0;0;0; 1
86419584;1200 12TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
86448251;0200 02ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5; 1;0;0; 0
86472284;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
86478120;6500 SOUTHWEST DET; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2; 1;0;0; 0
86540433;1500 15TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 1
86541635;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
86569272;1600 16TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
86587640;1200 12TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5; 3;0;0; 0
86598970;1900 19TH DISTRICT; 5;0;1; 1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 5;0;0; 0
86603776;1500 15TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;5; 7;0;0; 1
86603776;5300 HIGHWAY PATROL; 4;0;0; 3;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;5; 7;0;0; 1
86610643;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 0;1;0; 0
86631414;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5; 1;0;0; 1
86697847;6702 SPECIAL VICTIMS UNI; 4;0;0; 1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;5; 2;0;1; 1
86852342;5300 HIGHWAY PATROL; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
86895086;3500 35TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1; 2;0;0; 0
86917917;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 0;1;0; 0
86931650;0600 06TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 1;0;0; 0
86991731;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
87007867;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;2; 1;0;0; 2
87007867;4930 PAB SECURITY UNIT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;2; 1;0;0; 2
87009927;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
87020570;1900 19TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;4; 4;0;0; 0
87110177;1200 12TH DISTRICT; 6;0;0; 2;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2; 2;0;0; 4
87233430;1800 18TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
87277376;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
87319948;4922 RADIO ROOM 2; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
87412988;0700 07TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
87425691;7700 AIRPORT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 1
87506372;1800 18TH DISTRICT; 7;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1; 6;0;0; 1
87507402;0300 03RD DISTRICT; 3;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4; 2;0;0; 1
87513410;2600 26TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
87549116;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
87591688;1900 19TH DISTRICT; 9;1;0; 4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;5; 7;0;0; 2
87629625;1900 19TH DISTRICT;10;0;0; 3;0;0;0;0;0;0;0;2;0;2;0;0;1;2;1;5; 7;2;0; 1
87634260;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4; 1;0;0; 0
87650396;2200 22ND DISTRICT; 4;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 2;0;0; 2
87698804;0300 03RD DISTRICT; 3;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;5; 2;0;1; 0
87711336;6400 NORTHEAST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
87730905;0800 08TH DISTRICT; 2;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 1;0;1; 0
87757341;3500 35TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 2
87783777;7402 NARCOTICS STRIKE FO; 1;0;0; 0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;5; 3;0;0; 0
87783777;7401 NARC FIELD UNIT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;5; 3;0;0; 0
87819482;2200 22ND DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5; 2;0;0; 0
87820855;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5; 1;0;1; 0
87850725;0200 02ND DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
87861024;0600 06TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 3;0;0; 0
87866861;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4; 1;0;0; 0
87887460;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 1;0;0; 0
87910463;5300 HIGHWAY PATROL; 5;0;1; 4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;5; 4;0;0; 3
87910463;1500 15TH DISTRICT; 2;0;1; 4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;5; 4;0;0; 3
87972776;6600 NORTHWEST DETECTIVE; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
88055688;0200 02ND DISTRICT; 3;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 2
88067018;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2; 2;0;0; 0
88078691;3500 35TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5; 2;0;0; 0
88079892;1600 16TH DISTRICT; 3;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;4; 2;0;1; 0
88107530;1800 18TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2; 3;0;0; 0
88118860;7401 NARC FIELD UNIT; 4;0;2; 4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 7;0;0; 0
88118860;7403 NARC FIELD UNIT NOR; 3;0;2; 4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 7;0;0; 0
